Pirate URL,Pirate Name,Crew Rank,Crew Name,Flag Role,Flag Name,Sailing,Rigging,Carpentry,Patching,Bilging,Gunning,Treasure Haul,Navigating,Battle Navigation,Swordfighting,Rumble,Drinking,Spades,Hearts,Treasure Drop,Poker,Distilling,Alchemistry,Shipwrightery,Blacksmithing,Foraging,Weaving,Last Updated (UTC)
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Banghammer,Banghammer,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able (archipelago: Proficient ),Novice / Able,Broad / Distinguished,Solid / Master,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bundaberg,Bundaberg,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Able,Narrow / Distinguished (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Weighty / Grand-Master,Broad / Respected (archipelago: Distinguished ),Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Maribyrnong,Maribyrnong,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Respected (archipelago: Distinguished ),Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nubsauces,Nubsauces,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient (archipelago: Able),Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Renowned (archipelago: Respected ),Novice / Able,Neophyte / Proficient,Broad / Respected (archipelago: Distinguished ),Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Squidz,Squidz,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished,Neophyte / Distinguished (archipelago: Proficient ),Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Neophyte / Proficient (archipelago: Able),Novice / Able,Solid / Master (archipelago: Respected ),Novice / Able,Neophyte / Ultimate (archipelago: Grand-Master ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Squidz-East,Squidz-East,Pirate,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Weighty / Master (archipelago: Respected ),Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bundoora,Bundoora,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Legendary (archipelago: Grand-Master ),Novice / Able,Novice / Able,Solid / Grand-Master (archipelago: Renowned ),Neophyte / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Hrmph,Hrmph,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Proficient (archipelago: Able),Novice / Able,Solid / Master,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Keanedge,Keanedge,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Solid / Master,Neophyte / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kooweerup,Kooweerup,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Neophyte / Distinguished (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished (archipelago: Proficient ),Novice / Able,Apprentice / Proficient,Broad / Master (archipelago: Distinguished ),Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Revo-East,Revo-East,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Distinguished,Novice / Able,Novice / Able,Solid / Distinguished,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Slvlbr,Slvlbr,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished,Novice / Able,Solid / Respected,Apprentice / Proficient,Novice / Able,Novice / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wangaratta,Wangaratta,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient (archipelago: Distinguished ),Broad / Respected (archipelago: Master ),Broad / Respected,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wattlemyrtle,Wattlemyrtle,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Broad / Respected,Broad / Distinguished,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wooriyallock,Wooriyallock,Person,More Wine Less Whine,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Novice / Able,Neophyte / Able,Solid / Respected,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Sunnykira,Sunnykira,Flirt,The Vampirate Sanctum,Member,High Spirits,Novice / Able,Expert / Ultimate (archipelago: Renowned ),Weighty / Master,Solid / Renowned (archipelago: Respected ),Expert / Renowned (archipelago: Master ),Solid / Proficient (archipelago: Able),Expert / Respected,Solid / Master,Narrow / Proficient,Broad / Grand-Master (archipelago: Master ),Narrow / Proficient,Novice / Proficient (archipelago: Distinguished ),Apprentice / Proficient (archipelago: Able),Novice / Able,Apprentice / Able,Broad / Proficient,Apprentice / Able,Neophyte / Able,Neophyte / Able,Narrow / Able,Broad / Legendary (archipelago: Renowned ),Solid / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Siinny,Siinny,Raider,The Vampirate Sanctum,Member,High Spirits,Broad / Proficient,Solid / Respected (archipelago: Distinguished ),Solid / Master,Weighty / Legendary (archipelago: Master ),Solid / Master,Solid / Proficient,Weighty / Respected,Expert / Legendary (archipelago: Grand-Master ),Solid / Master (archipelago: Respected ),Solid / Grand-Master (archipelago: Renowned ),Neophyte / Proficient,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Solid / Proficient,Novice / Able,Novice / Able,Apprentice / Able,Apprentice / Able,Narrow / Distinguished,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Whoznex,Whoznex,Conquistador,The Vampirate Sanctum,Member,High Spirits,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Neophyte / Distinguished (archipelago: Proficient ),Neophyte / Able,Solid / Proficient,Novice / Able,Solid / Renowned (archipelago: Master ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Respected (archipelago: Distinguished ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Respected (archipelago: Distinguished ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bardi,Bardi,Blacksmith,The Vampirate Sanctum,Member,High Spirits,Solid / Respected,Broad / Proficient,Solid / Proficient,Narrow / Respected (archipelago: Proficient ),Solid / Distinguished (archipelago: Proficient ),Narrow / Able,Solid / Distinguished,Apprentice / Able,Solid / Respected (archipelago: Distinguished ),Narrow / Able,Novice / Proficient,Neophyte / Able,Novice / Proficient (archipelago: Able),Novice / Able,Neophyte / Proficient (archipelago: Able),Apprentice / Grand-Master,Neophyte / Able,Solid / Distinguished,Novice / Able,Solid / Distinguished,Narrow / Distinguished,Neophyte / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bowkah,Bowkah,Officer,The Vampirate Sanctum,Member,High Spirits,Solid / Distinguished,Broad / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Solid / Master (archipelago: Distinguished ),Solid / Distinguished,Solid / Proficient,Solid / Respected,Narrow / Able,Solid / Master (archipelago: Respected ),Neophyte / Proficient,Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Eliteduck,Eliteduck,Cultist,The Vampirate Sanctum,Member,High Spirits,Broad / Distinguished (archipelago: Proficient ),Weighty / Renowned (archipelago: Respected ),Solid / Proficient,Weighty / Legendary (archipelago: Grand-Master ),Weighty / Master,Broad / Proficient (archipelago: Distinguished ),Solid / Distinguished,Solid / Distinguished,Broad / Distinguished,Narrow / Able,Narrow / Able,Novice / Proficient,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Proficient,Solid / Distinguished,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Neophyte / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Jadesiren,Jadesiren,Bait,The Vampirate Sanctum,Member,High Spirits,Neophyte / Able,Neophyte / Proficient,Novice / Able,Neophyte / Proficient (archipelago: Able),Narrow / Proficient,Novice / Able,Solid / Proficient,Novice / Able,Novice / Able,Neophyte / Respected (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Showout,Showout,Officer,The Vampirate Sanctum,Member,High Spirits,Solid / Renowned (archipelago: Grand-Master ),Narrow / Respected (archipelago: Distinguished ),Narrow / Proficient,Weighty / Ultimate (archipelago: Legendary ),Solid / Master,Novice / Respected (archipelago: Renowned ),Solid / Ultimate (archipelago: Legendary ),Broad / Respected (archipelago: Master ),Narrow / Respected,Neophyte / Grand-Master (archipelago: Master ),Novice / Proficient,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Legendary (archipelago: Grand-Master ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Snowstream,Snowstream,Officer,The Vampirate Sanctum,Member,High Spirits,Solid / Proficient,Expert / Legendary (archipelago: Renowned ),Solid / Proficient,Apprentice / Distinguished (archipelago: Proficient ),Weighty / Renowned,Solid / Able,Solid / Master,Solid / Proficient,Solid / Distinguished (archipelago: Proficient ),Solid / Renowned (archipelago: Distinguished ),Broad / Proficient,Narrow / Able,Neophyte / Proficient (archipelago: Able),Narrow / Distinguished (archipelago: Able),Narrow / Distinguished,Solid / Grand-Master,Neophyte / Able,Narrow / Proficient,Solid / Proficient,Solid / Proficient,Solid / Proficient,Narrow / Distinguished (archipelago: Respected ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Zenai,Zenai,Officer,The Vampirate Sanctum,Member,High Spirits,Solid / Able,Weighty / Legendary (archipelago: Renowned ),Solid / Respected,Weighty / Ultimate (archipelago: Grand-Master ),Solid / Legendary,Solid / Proficient,Solid / Proficient,Solid / Renowned (archipelago: Grand-Master ),Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Distinguished (archipelago: Respected ),Novice / Able,Novice / Able,Novice / Able,Solid / Respected (archipelago: Master ),Apprentice / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bigore,Bigore,Officer,The Vampirate Sanctum,Member,High Spirits,Solid / Distinguished,Narrow / Proficient,Solid / Proficient,Broad / Master (archipelago: Distinguished ),Solid / Distinguished,Neophyte / Able,Solid / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Novice / Able,Novice / Able,Neophyte / Able,Neophyte / Able,Novice / Proficient,Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Chartem,Chartem,Officer,The Vampirate Sanctum,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Jamai,Jamai,Sharp,The Vampirate Sanctum,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Weighty / Legendary (archipelago: Grand-Master ),Novice / Proficient,Novice / Able,Neophyte / Distinguished (archipelago: Able),Apprentice / Distinguished (archipelago: Able),Apprentice / Distinguished,Broad / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Masterkaji,Masterkaji,Officer,The Vampirate Sanctum,Member,High Spirits,Neophyte / Proficient (archipelago: Able),Illustrious / Grand-Master (archipelago: Master ),Expert / Distinguished,Solid / Renowned (archipelago: Master ),Broad / Proficient (archipelago: Able),Apprentice / Proficient,Solid / Distinguished,Novice / Able,Novice / Able,Neophyte / Grand-Master (archipelago: Respected ),Novice / Master,Novice / Able,Novice / Able,Novice / Able,Neophyte / Distinguished,Solid / Renowned,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,Broad / Grand-Master (archipelago: Respected ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Xevnier,Xevnier,Officer,The Vampirate Sanctum,Member,High Spirits,Broad / Proficient,Paragon / Ultimate (archipelago: Legendary ),Weighty / Renowned,Expert / Ultimate,Paragon / Ultimate (archipelago: Legendary ),Solid / Grand-Master,Solid / Renowned,Apprentice / Proficient (archipelago: Able),Novice / Able,Broad / Renowned (archipelago: Master ),Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Renowned (archipelago: Grand-Master ),Solid / Proficient,Narrow / Able,Neophyte / Able,Expert / Renowned,Weighty / Renowned (archipelago: Master ),Solid / Distinguished,Solid / Legendary (archipelago: Grand-Master ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Esquive,Esquive,Pirate,The Vampirate Sanctum,Member,High Spirits,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Able,Weighty / Able,Novice / Able,Narrow / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Solid / Able,Apprentice / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kizaruu,Kizaruu,Pirate,The Vampirate Sanctum,Member,High Spirits,Broad / Proficient,Neophyte / Able,Novice / Able,Apprentice / Proficient (archipelago: Able),Neophyte / Able,Neophyte / Able,Solid / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Proficient (archipelago: Able),Narrow / Renowned,Novice / Able,Novice / Able,Novice / Proficient,Broad / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nexyy,Nexyy,Pirate,The Vampirate Sanctum,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Windwillow,Windwillow,Pirate,The Vampirate Sanctum,Member,High Spirits,Novice / Able,Apprentice / Distinguished,Broad / Distinguished,Novice / Able,Novice / Able,Novice / Able,Solid / Proficient,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Winterlemon,Winterlemon,Pirate,The Vampirate Sanctum,Member,High Spirits,Narrow / Proficient,Broad / Proficient,Solid / Proficient,Solid / Renowned (archipelago: Distinguished ),Broad / Distinguished (archipelago: Proficient ),Narrow / Proficient,Narrow / Proficient,Novice / Able,Novice / Able,Neophyte / Able,Neophyte / Proficient,Neophyte / Distinguished,Novice / Able,Neophyte / Distinguished (archipelago: Able),Novice / Respected,Apprentice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bkierzy,Bkierzy,Hunter,Piece Keepers,Lord,High Spirits,Broad / Distinguished,Solid / Respected,Paragon / Distinguished,Broad / Respected (archipelago: Proficient ),Solid / Proficient,Expert / Master,Expert / Master,Solid / Proficient,Solid / Distinguished (archipelago: Proficient ),Narrow / Proficient,Neophyte / Proficient,Neophyte / Proficient,Narrow / Distinguished (archipelago: Able),Narrow / Respected (archipelago: Able),Narrow / Proficient (archipelago: Able),Solid / Proficient (archipelago: Able),Neophyte / Able,Apprentice / Able,Weighty / Master,Narrow / Proficient,Broad / Legendary (archipelago: Master ),Neophyte / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Krash,Krash,Officer,Piece Keepers,Member,High Spirits,Sublime / Distinguished,Novice / Able,Expert / Proficient,Neophyte / Able,Solid / Proficient,Weighty / Proficient,Weighty / Able (archipelago: Proficient ),Revered / Distinguished,Weighty / Distinguished,Broad / Able,Neophyte / Proficient,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Proficient,Novice / Able,Expert / Distinguished (archipelago: Proficient ),Expert / Distinguished (archipelago: Respected ),Solid / Distinguished (archipelago: Proficient ),Solid / Proficient (archipelago: Able),Paragon / Grand-Master (archipelago: Master ),Expert / Renowned (archipelago: Master ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Prrettywoman,Prrettywoman,Mate,Piece Keepers,Member,High Spirits,Solid / Proficient,Weighty / Proficient,Expert / Proficient,Narrow / Distinguished (archipelago: Proficient ),Solid / Proficient (archipelago: Able),Paragon / Distinguished,Solid / Proficient,Solid / Able,Weighty / Respected (archipelago: Distinguished ),Solid / Able,Narrow / Able,Narrow / Able,Solid / Respected (archipelago: Able),Narrow / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Illustrious / Proficient,Broad / Able,Broad / Proficient,Broad / Proficient,Broad / Able,Solid / Able,Neophyte / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bootuuyman,Bootuuyman,Officer,Piece Keepers,Member,High Spirits,Apprentice / Proficient (archipelago: Able),Narrow / Proficient (archipelago: Able),Novice / Able,Neophyte / Proficient (archipelago: Able),Apprentice / Able,Novice / Able,Solid / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Antanicet,Antanicet,Pirate,Piece Keepers,Member,High Spirits,Broad / Proficient,Novice / Able,Novice / Able,Solid / Distinguished (archipelago: Proficient ),Broad / Proficient,Novice / Able,Broad / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Broad / Proficient,Novice / Able,Novice / Able,Solid / Able (archipelago: Proficient ),Solid / Proficient (archipelago: Able),Narrow / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bayot,Bayot,Pirate,Piece Keepers,Member,High Spirits,Novice / Able,Narrow / Proficient,Novice / Able,Novice / Able,Expert / Legendary,Novice / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able (archipelago: Proficient ),Neophyte / Proficient,Novice / Able,Neophyte / Legendary,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Forevertee,Forevertee,Pirate,Piece Keepers,Member,High Spirits,Neophyte / Proficient (archipelago: Distinguished ),Broad / Proficient,Novice / Able,Narrow / Proficient,Narrow / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Able,Novice / Able,Neophyte / Able,Neophyte / Able,Novice / Able,Narrow / Able (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Jigsawkiller,Jigsawkiller,Pirate,Piece Keepers,Member,High Spirits,Solid / Proficient,Solid / Able,Solid / Able,Neophyte / Able,Solid / Able,Broad / Able,Novice / Able,Weighty / Proficient,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Panondra,Panondra,Pirate,Piece Keepers,Member,High Spirits,Apprentice / Able,Weighty / Legendary (archipelago: Master ),Solid / Respected,Solid / Renowned (archipelago: Master ),Solid / Renowned (archipelago: Grand-Master ),Narrow / Able,Solid / Proficient,Novice / Able,Novice / Able,Apprentice / Proficient (archipelago: Distinguished ),Neophyte / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient (archipelago: Distinguished ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wodobols,Wodobols,Captain,The Boneheads,Member,High Spirits,Solid / Distinguished,Solid / Proficient,Weighty / Proficient,Broad / Respected (archipelago: Proficient ),Illustrious / Respected,Solid / Proficient,Solid / Proficient,Broad / Able,Solid / Renowned (archipelago: Master ),Expert / Master (archipelago: Distinguished ),Narrow / Proficient,Novice / Proficient,Novice / Able,Novice / Able,Apprentice / Able,Expert / Proficient,Novice / Able,Novice / Able,Apprentice / Able,Apprentice / Able,Solid / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Alphabetic,Alphabetic,Officer,The Boneheads,Member,High Spirits,Narrow / Proficient,Solid / Distinguished,Broad / Proficient,Broad / Master (archipelago: Distinguished ),Broad / Proficient,Solid / Respected,Narrow / Respected,Broad / Able (archipelago: Proficient ),Solid / Legendary,Neophyte / Able,Novice / Proficient,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Neophyte / Proficient,Weighty / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Neophyte / Proficient,2026-04-27T18:22:37+00:00
